  22.500, 132.000,  15.000,  24.000, 0.333001, 6.9586E+02, 4.6915E+02, 3.4395E+02, 2.1314E+02, 1.5147E+02, 1.1862E+02, 9.9439E+01, 8.7373E+01, 6.9566E+01, 5.8619E+01, 5.3669E+01, 4.8522E+01, 4.5437E+01, 4.3116E+01, 4.1187E+01, 3.9474E+01, 3.4943E+01, 2.9573E+01, 2.6294E+01, 2.2519E+01, 2.0095E+01, 1.8163E+01, 1.6481E+01, 1.4895E+01, 1.0912E+01, 6.6605E+00, 4.0971E+00, 1.6317E+00, 7.5048E-01, 6.4496E+03, 3.2085E+03, 1.9611E+03, 8.7253E+02, 4.3273E+02, 2.4803E+02, 1.4736E+02, 9.8476E+01, 3.4780E+01, 1.3650E+01, 7.1536E+00, 3.7355E+00, 2.5641E+00, 2.1086E+00, 1.7708E+00, 1.6597E+00, 1.3853E+00, 8.4330E-01, 5.1180E-01, 2.8134E-01, 2.1034E-01, 1.7814E-01, 1.5922E-01, 1.5799E-01, 1.1275E-01, 6.4892E-02, 4.0675E-02, 1.4683E-02, 5.0651E-03
  22.500, 156.000,  15.000,  24.000, 0.333001, 6.8758E+02, 4.5789E+02, 3.3098E+02, 1.9835E+02, 1.3579E+02, 1.0246E+02, 8.2999E+01, 7.0779E+01, 5.2788E+01, 4.1789E+01, 3.6906E+01, 3.2037E+01, 2.9281E+01, 2.7315E+01, 2.5736E+01, 2.4375E+01, 2.1111E+01, 1.7618E+01, 1.5534E+01, 1.3181E+01, 1.1694E+01, 1.0509E+01, 9.4840E+00, 8.5233E+00, 6.1416E+00, 3.6607E+00, 2.2091E+00, 8.5514E-01, 3.8449E-01, 6.5333E+03, 3.2514E+03, 1.9881E+03, 8.8493E+02, 4.3905E+02, 2.5173E+02, 1.4938E+02, 9.9643E+01, 3.5074E+01, 1.3656E+01, 6.9452E+00, 3.4350E+00, 2.2217E+00, 1.7472E+00, 1.4300E+00, 1.2991E+00, 9.2073E-01, 5.3662E-01, 3.2464E-01, 1.7217E-01, 1.2927E-01, 1.0898E-01, 9.6710E-02, 9.5452E-02, 6.6732E-02, 3.7307E-02, 2.2665E-02, 7.9202E-03, 2.6708E-03
  22.500, 180.000,  15.000,  24.000, 0.333001, 6.9237E+02, 4.6085E+02, 3.3290E+02, 1.9912E+02, 1.3599E+02, 1.0234E+02, 8.2688E+01, 7.0343E+01, 5.2154E+01, 4.1013E+01, 3.6058E+01, 3.1115E+01, 2.8319E+01, 2.6326E+01, 2.4729E+01, 2.3353E+01, 2.0104E+01, 1.6689E+01, 1.4668E+01, 1.2406E+01, 1.0988E+01, 9.8613E+00, 8.8864E+00, 7.9731E+00, 5.7167E+00, 3.3840E+00, 2.0312E+00, 7.8063E-01, 3.4904E-01, 6.5843E+03, 3.2778E+03, 2.0048E+03, 8.9281E+02, 4.4316E+02, 2.5420E+02, 1.5089E+02, 1.0067E+02, 3.5490E+01, 1.3848E+01, 7.0516E+00, 3.4871E+00, 2.2533E+00, 1.7686E+00, 1.4468E+00, 1.3101E+00, 9.0496E-01, 5.2162E-01, 3.1403E-01, 1.6442E-01, 1.2308E-01, 1.0361E-01, 9.1957E-02, 9.0743E-02, 6.3002E-02, 3.4925E-02, 2.1017E-02, 7.2804E-03, 2.4415E-03
  22.500, 204.000,  15.000,  24.000, 0.333001, 6.9303E+02, 4.6267E+02, 3.3538E+02, 2.0231E+02, 1.3953E+02, 1.0607E+02, 8.6526E+01, 7.4245E+01, 5.6131E+01, 4.5007E+01, 4.0025E+01, 3.4987E+01, 3.2079E+01, 2.9964E+01, 2.8234E+01, 2.6709E+01, 2.3057E+01, 1.9177E+01, 1.6848E+01, 1.4227E+01, 1.2585E+01, 1.1282E+01, 1.0158E+01, 9.1104E+00, 6.5236E+00, 3.8508E+00, 2.3054E+00, 8.8251E-01, 3.9326E-01, 6.5519E+03, 3.2611E+03, 1.9944E+03, 8.8793E+02, 4.4067E+02, 2.5277E+02, 1.5008E+02, 1.0018E+02, 3.5373E+01, 1.3858E+01, 7.1277E+00, 3.5867E+00, 2.3708E+00, 1.8935E+00, 1.5860E+00, 1.4676E+00, 1.0208E+00, 5.9726E-01, 3.6433E-01, 1.9027E-01, 1.4254E-01, 1.1972E-01, 1.0563E-01, 1.0402E-01, 7.2235E-02, 3.9988E-02, 2.3954E-02, 8.2653E-03, 2.7623E-03
  22.500, 228.000,  15.000,  24.000, 0.333001, 6.8158E+02, 4.5421E+02, 3.2863E+02, 1.9744E+02, 1.3560E+02, 1.0267E+02, 8.3450E+01, 7.1385E+01, 5.3630E+01, 4.2769E+01, 3.7932E+01, 3.3073E+01, 3.0292E+01, 2.8287E+01, 2.6657E+01, 2.5230E+01, 2.1784E+01, 1.8092E+01, 1.5892E+01, 1.3432E+01, 1.1894E+01, 1.0671E+01, 9.6172E+00, 8.6323E+00, 6.1986E+00, 3.6764E+00, 2.2103E+00, 8.5177E-01, 3.8170E-01, 6.4684E+03, 3.2180E+03, 1.9670E+03, 8.7500E+02, 4.3387E+02, 2.4865E+02, 1.4750E+02, 9.8359E+01, 3.4607E+01, 1.3494E+01, 6.8984E+00, 3.4464E+00, 2.2556E+00, 1.7895E+00, 1.4887E+00, 1.3716E+00, 9.7206E-01, 5.6786E-01, 3.4190E-01, 1.7847E-01, 1.3357E-01, 1.1226E-01, 9.9242E-02, 9.7783E-02, 6.8017E-02, 3.7823E-02, 2.2800E-02, 7.9220E-03, 2.6625E-03
  22.500, 252.000,  15.000,  24.000, 0.333001, 6.7043E+02, 4.4563E+02, 3.2153E+02, 1.9196E+02, 1.3093E+02, 9.8463E+01, 7.9529E+01, 6.7654E+01, 5.0215E+01, 3.9592E+01, 3.4893E+01, 3.0221E+01, 2.7586E+01, 2.5713E+01, 2.4211E+01, 2.2911E+01, 1.9776E+01, 1.6411E+01, 1.4420E+01, 1.2201E+01, 1.0813E+01, 9.7118E+00, 8.7590E+00, 7.8663E+00, 5.6594E+00, 3.3693E+00, 2.0333E+00, 7.8887E-01, 3.5564E-01, 6.3965E+03, 3.1808E+03, 1.9434E+03, 8.6383E+02, 4.2800E+02, 2.4509E+02, 1.4526E+02, 9.6759E+01, 3.3923E+01, 1.3163E+01, 6.6721E+00, 3.2919E+00, 2.1194E+00, 1.6612E+00, 1.3630E+00, 1.2409E+00, 8.8920E-01, 5.1581E-01, 3.0793E-01, 1.6133E-01, 1.2028E-01, 1.0125E-01, 8.9887E-02, 8.8683E-02, 6.1674E-02, 3.4391E-02, 2.0825E-02, 7.2822E-03, 2.4622E-03
  22.500, 276.000,  15.000,  24.000, 0.333001, 6.6678E+02, 4.4318E+02, 3.1977E+02, 1.9097E+02, 1.3032E+02, 9.8064E+01, 7.9260E+01, 6.7469E+01, 5.0164E+01, 3.9634E+01, 3.4979E+01, 3.0354E+01, 2.7747E+01, 2.5897E+01, 2.4413E+01, 2.3130E+01, 2.0007E+01, 1.6618E+01, 1.4613E+01, 1.2374E+01, 1.0973E+01, 9.8610E+00, 8.8984E+00, 7.9958E+00, 5.7625E+00, 3.4407E+00, 2.0819E+00, 8.1150E-01, 3.6731E-01, 6.3630E+03, 3.1634E+03, 1.9323E+03, 8.5858E+02, 4.2524E+02, 2.4343E+02, 1.4425E+02, 9.6058E+01, 3.3643E+01, 1.3042E+01, 6.6060E+00, 3.2584E+00, 2.0953E+00, 1.6411E+00, 1.3453E+00, 1.2251E+00, 8.9390E-01, 5.2013E-01, 3.1003E-01, 1.6306E-01, 1.2136E-01, 1.0221E-01, 9.0867E-02, 8.9695E-02, 6.2442E-02, 3.4919E-02, 2.1217E-02, 7.4535E-03, 2.5302E-03
  22.500, 300.000,  15.000,  24.000, 0.333001, 6.6980E+02, 4.4600E+02, 3.2249E+02, 1.9357E+02, 1.3287E+02, 1.0059E+02, 8.1763E+01, 6.9956E+01, 5.2616E+01, 4.2049E+01, 3.7362E+01, 3.2672E+01, 3.0005E+01, 2.8093E+01, 2.6549E+01, 2.5205E+01, 2.1875E+01, 1.8202E+01, 1.6019E+01, 1.3577E+01, 1.2045E+01, 1.0830E+01, 9.7776E+00, 8.7906E+00, 6.3466E+00, 3.7996E+00, 2.3042E+00, 9.0128E-01, 4.0910E-01, 6.3688E+03, 3.1662E+03, 1.9340E+03, 8.5930E+02, 4.2560E+02, 2.4365E+02, 1.4443E+02, 9.6211E+01, 3.3729E+01, 1.3101E+01, 6.6704E+00, 3.3190E+00, 2.1557E+00, 1.7014E+00, 1.4049E+00, 1.2893E+00, 9.6506E-01, 5.6616E-01, 3.3758E-01, 1.7826E-01, 1.3262E-01, 1.1174E-01, 9.9346E-02, 9.8071E-02, 6.8394E-02, 3.8370E-02, 2.3389E-02, 8.2484E-03, 2.8080E-03
  22.500, 324.000,  15.000,  24.000, 0.333001, 6.8515E+02, 4.6003E+02, 3.3576E+02, 2.0603E+02, 1.4492E+02, 1.1239E+02, 9.3408E+01, 8.1481E+01, 6.3906E+01, 5.3119E+01, 4.8254E+01, 4.3229E+01, 4.0242E+01, 3.8012E+01, 3.6150E+01, 3.4478E+01, 3.0146E+01, 2.5169E+01, 2.2182E+01, 1.8832E+01, 1.6722E+01, 1.5046E+01, 1.3596E+01, 1.2238E+01, 8.8701E+00, 5.3378E+00, 3.2490E+00, 1.2766E+00, 5.8126E-01, 6.4059E+03, 3.1852E+03, 1.9459E+03, 8.6494E+02, 4.2863E+02, 2.4555E+02, 1.4576E+02, 9.7286E+01, 3.4286E+01, 1.3443E+01, 7.0126E+00, 3.6316E+00, 2.4719E+00, 2.0206E+00, 1.7206E+00, 1.6259E+00, 1.2943E+00, 7.7521E-01, 4.6171E-01, 2.4525E-01, 1.8288E-01, 1.5417E-01, 1.3671E-01, 1.3481E-01, 9.4510E-02, 5.3413E-02, 3.2790E-02, 1.1637E-02, 3.9741E-03
  22.500, 348.000,  15.000,  24.000, 0.333001, 6.8030E+02, 4.5366E+02, 3.2855E+02, 1.9793E+02, 1.3640E+02, 1.0365E+02, 8.4548E+01, 7.2554E+01, 5.4915E+01, 4.4147E+01, 3.9356E+01, 3.4538E+01, 3.1780E+01, 2.9791E+01, 2.8174E+01, 2.6756E+01, 2.3260E+01, 1.9418E+01, 1.7114E+01, 1.4517E+01, 1.2875E+01, 1.1568E+01, 1.0438E+01, 9.3816E+00, 6.7645E+00, 4.0369E+00, 2.4394E+00, 9.4706E-01, 4.2693E-01, 6.4488E+03, 3.2068E+03, 1.9592E+03, 8.7084E+02, 4.3153E+02, 2.4720E+02, 1.4665E+02, 9.7778E+01, 3.4347E+01, 1.3364E+01, 6.8347E+00, 3.4193E+00, 2.2365E+00, 1.7759E+00, 1.4767E+00, 1.3644E+00, 1.0057E+00, 5.9424E-01, 3.5835E-01, 1.9008E-01, 1.4267E-01, 1.2023E-01, 1.0646E-01, 1.0492E-01, 7.3308E-02, 4.1048E-02, 2.4950E-02, 8.7429E-03, 2.9560E-03
  37.500,  12.000,  15.000,  24.000, 0.529729, 1.1248E+03, 7.4708E+02, 5.3841E+02, 3.2037E+02, 2.1754E+02, 1.6275E+02, 1.3073E+02, 1.1062E+02, 8.1000E+01, 6.2898E+01, 5.4876E+01, 4.6938E+01, 4.2523E+01, 3.9438E+01, 3.7001E+01, 3.4924E+01, 3.0083E+01, 2.5046E+01, 2.2062E+01, 1.8695E+01, 1.6568E+01, 1.4868E+01, 1.3391E+01, 1.2005E+01, 8.5856E+00, 5.0634E+00, 3.0304E+00, 1.1594E+00, 5.1653E-01, 1.0743E+04, 5.3466E+03, 3.2686E+03, 1.4546E+03, 7.2169E+02, 4.1393E+02, 2.4588E+02, 1.6404E+02, 5.7741E+01, 2.2466E+01, 1.1389E+01, 5.5648E+00, 3.5177E+00, 2.7158E+00, 2.1942E+00, 1.9683E+00, 1.3369E+00, 7.6821E-01, 4.6526E-01, 2.4583E-01, 1.8526E-01, 1.5665E-01, 1.3954E-01, 1.3772E-01, 9.5350E-02, 5.2602E-02, 3.1515E-02, 1.0861E-02, 3.6291E-03
  37.500,  36.000,  15.000,  24.000, 0.529729, 1.1081E+03, 7.3904E+02, 5.3525E+02, 3.2244E+02, 2.2215E+02, 1.6873E+02, 1.3754E+02, 1.1795E+02, 8.9121E+01, 7.1548E+01, 6.3780E+01, 5.6086E+01, 5.1747E+01, 4.8630E+01, 4.6109E+01, 4.3921E+01, 3.8671E+01, 3.2972E+01, 2.9406E+01, 2.5145E+01, 2.2359E+01, 2.0106E+01, 1.8144E+01, 1.6308E+01, 1.1749E+01, 6.9859E+00, 4.1997E+00, 1.6101E+00, 7.1712E-01, 1.0500E+04, 5.2228E+03, 3.1914E+03, 1.4191E+03, 7.0368E+02, 4.0338E+02, 2.3949E+02, 1.5980E+02, 5.6148E+01, 2.1766E+01, 1.1023E+01, 5.4009E+00, 3.5040E+00, 2.7854E+00, 2.2879E+00, 2.0944E+00, 1.4782E+00, 8.9009E-01, 5.7428E-01, 3.1967E-01, 2.4440E-01, 2.0852E-01, 1.8509E-01, 1.8222E-01, 1.2809E-01, 7.1636E-02, 4.3484E-02, 1.5090E-02, 5.0405E-03
  37.500,  60.000,  15.000,  24.000, 0.529729, 1.0657E+03, 7.0612E+02, 5.0766E+02, 3.0055E+02, 2.0304E+02, 1.5118E+02, 1.2095E+02, 1.0200E+02, 7.4219E+01, 5.7381E+01, 5.0001E+01, 4.2785E+01, 3.8810E+01, 3.6050E+01, 3.3878E+01, 3.2036E+01, 2.7707E+01, 2.3153E+01, 2.0446E+01, 1.7375E+01, 1.5425E+01, 1.3867E+01, 1.2516E+01, 1.1248E+01, 8.1038E+00, 4.8293E+00, 2.9143E+00, 1.1283E+00, 5.0743E-01, 1.0233E+04, 5.0874E+03, 3.1072E+03, 1.3805E+03, 6.8369E+02, 3.9136E+02, 2.3188E+02, 1.5435E+02, 5.3942E+01, 2.0788E+01, 1.0409E+01, 5.0291E+00, 3.1540E+00, 2.4258E+00, 1.9496E+00, 1.7445E+00, 1.2062E+00, 6.9593E-01, 4.2236E-01, 2.2549E-01, 1.6981E-01, 1.4344E-01, 1.2760E-01, 1.2602E-01, 8.8108E-02, 4.9219E-02, 2.9900E-02, 1.0447E-02, 3.5237E-03
  37.500,  84.000,  15.000,  24.000, 0.529729, 1.0521E+03, 6.9645E+02, 5.0021E+02, 2.9545E+02, 1.9907E+02, 1.4782E+02, 1.1797E+02, 9.9260E+01, 7.1859E+01, 5.5271E+01, 4.8015E+01, 4.0937E+01, 3.7051E+01, 3.4360E+01, 3.2249E+01, 3.0465E+01, 2.6283E+01, 2.1899E+01, 1.9310E+01, 1.6393E+01, 1.4551E+01, 1.3083E+01, 1.1810E+01, 1.0614E+01, 7.6480E+00, 4.5611E+00, 2.7553E+00, 1.0696E+00, 4.8225E-01, 1.0121E+04, 5.0307E+03, 3.0723E+03, 1.3647E+03, 6.7566E+02, 3.8663E+02, 2.2895E+02, 1.5233E+02, 5.3170E+01, 2.0465E+01, 1.0221E+01, 4.9252E+00, 3.0788E+00, 2.3611E+00, 1.8918E+00, 1.6865E+00, 1.1642E+00, 6.6823E-01, 4.0241E-01, 2.1340E-01, 1.6011E-01, 1.3513E-01, 1.2034E-01, 1.1891E-01, 8.3054E-02, 4.6405E-02, 2.8197E-02, 9.8713E-03, 3.3381E-03
  37.500, 108.000,  15.000,  24.000, 0.529729, 1.0572E+03, 7.0014E+02, 5.0306E+02, 2.9735E+02, 2.0049E+02, 1.4897E+02, 1.1895E+02, 1.0013E+02, 7.2558E+01, 5.5845E+01, 4.8525E+01, 4.1374E+01, 3.7441E+01, 3.4712E+01, 3.2569E+01, 3.0756E+01, 2.6510E+01, 2.2062E+01, 1.9440E+01, 1.6493E+01, 1.4635E+01, 1.3156E+01, 1.1873E+01, 1.0669E+01, 7.6839E+00, 4.5797E+00, 2.7653E+00, 1.0728E+00, 4.8346E-01, 1.0161E+04, 5.0519E+03, 3.0859E+03, 1.3713E+03, 6.7915E+02, 3.8874E+02, 2.3025E+02, 1.5323E+02, 5.3541E+01, 2.0633E+01, 1.0318E+01, 4.9800E+00, 3.1203E+00, 2.3962E+00, 1.9216E+00, 1.7135E+00, 1.1816E+00, 6.7743E-01, 4.0717E-01, 2.1532E-01, 1.6138E-01, 1.3614E-01, 1.2119E-01, 1.1972E-01, 8.3551E-02, 4.6646E-02, 2.8320E-02, 9.9067E-03, 3.3485E-03
  37.500, 132.000,  15.000,  24.000, 0.529729, 1.0856E+03, 7.2039E+02, 5.1866E+02, 3.0790E+02, 2.0854E+02, 1.5563E+02, 1.2476E+02, 1.0540E+02, 7.6941E+01, 5.9620E+01, 5.1993E+01, 4.4494E+01, 4.0334E+01, 3.7424E+01, 3.5124E+01, 3.3170E+01, 2.8588E+01, 2.3790E+01, 2.0954E+01, 1.7764E+01, 1.5753E+01, 1.4151E+01, 1.2763E+01, 1.1463E+01, 8.2434E+00, 4.9009E+00, 2.9522E+00, 1.1403E+00, 5.1193E-01, 1.0389E+04, 5.1692E+03, 3.1598E+03, 1.4059E+03, 6.9715E+02, 3.9949E+02, 2.3686E+02, 1.5783E+02, 5.5371E+01, 2.1440E+01, 1.0784E+01, 5.2420E+00, 3.3163E+00, 2.5642E+00, 2.0673E+00, 1.8514E+00, 1.2734E+00, 7.3158E-01, 4.4100E-01, 2.3295E-01, 1.7482E-01, 1.4740E-01, 1.3093E-01, 1.2921E-01, 9.0067E-02, 5.0166E-02, 3.0372E-02, 1.0581E-02, 3.5629E-03
  37.500, 156.000,  15.000,  24.000, 0.529729, 1.1562E+03, 7.7376E+02, 5.6216E+02, 3.4063E+02, 2.3589E+02, 1.7997E+02, 1.4725E+02, 1.2665E+02, 9.6158E+01, 7.7345E+01, 6.8899E+01, 6.0361E+01, 5.5426E+01, 5.1815E+01, 4.8865E+01, 4.6283E+01, 4.0142E+01, 3.3664E+01, 2.9727E+01, 2.5178E+01, 2.2287E+01, 1.9976E+01, 1.7973E+01, 1.6104E+01, 1.1498E+01, 6.7537E+00, 4.0259E+00, 1.5307E+00, 6.7814E-01, 1.0871E+04, 5.4178E+03, 3.3171E+03, 1.4800E+03, 7.3592E+02, 4.2278E+02, 2.5149E+02, 1.6827E+02, 5.9721E+01, 2.3482E+01, 1.2092E+01, 6.0701E+00, 4.0355E+00, 3.2437E+00, 2.6905E+00, 2.4824E+00, 1.7058E+00, 9.9624E-01, 6.2488E-01, 3.3435E-01, 2.5166E-01, 2.1314E-01, 1.8862E-01, 1.8541E-01, 1.2850E-01, 7.0804E-02, 4.2138E-02, 1.4438E-02, 4.7976E-03
  37.500, 180.000,  15.000,  24.000, 0.529729, 1.1931E+03, 7.9544E+02, 5.7510E+02, 3.4397E+02, 2.3444E+02, 1.7583E+02, 1.4149E+02, 1.1984E+02, 8.7727E+01, 6.7817E+01, 5.8872E+01, 4.9912E+01, 4.4857E+01, 4.1283E+01, 3.8450E+01, 3.6051E+01, 3.0606E+01, 2.5146E+01, 2.1994E+01, 1.8523E+01, 1.6372E+01, 1.4664E+01, 1.3186E+01, 1.1799E+01, 8.3929E+00, 4.9147E+00, 2.9249E+00, 1.1096E+00, 4.9112E-01, 1.1296E+04, 5.6374E+03, 3.4569E+03, 1.5461E+03, 7.7052E+02, 4.4359E+02, 2.6416E+02, 1.7683E+02, 6.3067E+01, 2.4913E+01, 1.2782E+01, 6.3208E+00, 4.0622E+00, 3.1573E+00, 2.5482E+00, 2.2623E+00, 1.4710E+00, 8.1967E-01, 4.8595E-01, 2.4992E-01, 1.8656E-01, 1.5689E-01, 1.3959E-01, 1.3776E-01, 9.4594E-02, 5.1693E-02, 3.0710E-02, 1.0480E-02, 3.4788E-03
  37.500, 204.000,  15.000,  24.000, 0.529729, 1.1707E+03, 7.8334E+02, 5.6889E+02, 3.4420E+02, 2.3788E+02, 1.8103E+02, 1.4774E+02, 1.2677E+02, 9.5662E+01, 7.6278E+01, 6.7438E+01, 5.8321E+01, 5.2938E+01, 4.8944E+01, 4.5657E+01, 4.2798E+01, 3.6213E+01, 2.9534E+01, 2.5685E+01, 2.1536E+01, 1.9004E+01, 1.7001E+01, 1.5265E+01, 1.3624E+01, 9.5991E+00, 5.5427E+00, 3.2582E+00, 1.2110E+00, 5.2677E-01, 1.1009E+04, 5.4889E+03, 3.3630E+03, 1.5016E+03, 7.4755E+02, 4.3018E+02, 2.5594E+02, 1.7119E+02, 6.1151E+01, 2.4375E+01, 1.2778E+01, 6.5566E+00, 4.4471E+00, 3.6009E+00, 3.0095E+00, 2.7199E+00, 1.7899E+00, 1.0083E+00, 5.8847E-01, 2.9452E-01, 2.1926E-01, 1.8365E-01, 1.6458E-01, 1.6365E-01, 1.1114E-01, 5.9810E-02, 3.4963E-02, 1.1680E-02, 3.8106E-03
  37.500, 228.000,  15.000,  24.000, 0.529729, 1.0963E+03, 7.2741E+02, 5.2356E+02, 3.1050E+02, 2.1001E+02, 1.5648E+02, 1.2524E+02, 1.0564E+02, 7.6816E+01, 5.9224E+01, 5.1449E+01, 4.3775E+01, 3.9500E+01, 3.6500E+01, 3.4125E+01, 3.2105E+01, 2.7431E+01, 2.2634E+01, 1.9833E+01, 1.6730E+01, 1.4800E+01, 1.3270E+01, 1.1947E+01, 1.0707E+01, 7.6511E+00, 4.5095E+00, 2.6983E+00, 1.0326E+00, 4.6029E-01, 1.0493E+04, 5.2222E+03, 3.1937E+03, 1.4215E+03, 7.0518E+02, 4.0424E+02, 2.3973E+02, 1.5976E+02, 5.6146E+01, 2.1816E+01, 1.1016E+01, 5.3762E+00, 3.4150E+00, 2.6447E+00, 2.1383E+00, 1.9125E+00, 1.2823E+00, 7.2626E-01, 4.3314E-01, 2.2418E-01, 1.6723E-01, 1.4057E-01, 1.2485E-01, 1.2322E-01, 8.5093E-02, 4.6890E-02, 2.8059E-02, 9.6678E-03, 3.2320E-03
  37.500, 252.000,  15.000,  24.000, 0.529729, 1.0606E+03, 7.0224E+02, 5.0440E+02, 2.9786E+02, 2.0060E+02, 1.4887E+02, 1.1872E+02, 9.9820E+01, 7.2117E+01, 5.5310E+01, 4.7937E+01, 4.0722E+01, 3.6746E+01, 3.3984E+01, 3.1812E+01, 2.9970E+01, 2.5682E+01, 2.1239E+01, 1.8640E+01, 1.5750E+01, 1.3946E+01, 1.2514E+01, 1.1275E+01, 1.0114E+01, 7.2497E+00, 4.2928E+00, 2.5789E+00, 9.9332E-01, 4.4515E-01, 1.0198E+04, 5.0708E+03, 3.0981E+03, 1.3769E+03, 6.8200E+02, 3.9041E+02, 2.3124E+02, 1.5389E+02, 5.3805E+01, 2.0767E+01, 1.0402E+01, 5.0292E+00, 3.1569E+00, 2.4259E+00, 1.9513E+00, 1.7418E+00, 1.1851E+00, 6.7403E-01, 4.0206E-01, 2.0952E-01, 1.5639E-01, 1.3161E-01, 1.1690E-01, 1.1533E-01, 7.9892E-02, 4.4250E-02, 2.6630E-02, 9.2380E-03, 3.1050E-03
  37.500, 276.000,  15.000,  24.000, 0.529729, 1.0496E+03, 6.9468E+02, 4.9881E+02, 2.9443E+02, 1.9823E+02, 1.4709E+02, 1.1729E+02, 9.8629E+01, 7.1286E+01, 5.4726E+01, 4.7473E+01, 4.0386E+01, 3.6487E+01, 3.3782E+01, 3.1655E+01, 2.9851E+01, 2.5629E+01, 2.1222E+01, 1.8639E+01, 1.5762E+01, 1.3962E+01, 1.2533E+01, 1.1297E+01, 1.0138E+01, 7.2759E+00, 4.3169E+00, 2.5978E+00, 1.0034E+00, 4.5068E-01, 1.0101E+04, 5.0211E+03, 3.0665E+03, 1.3621E+03, 6.7435E+02, 3.8586E+02, 2.2847E+02, 1.5199E+02, 5.3060E+01, 2.0443E+01, 1.0224E+01, 4.9368E+00, 3.0931E+00, 2.3747E+00, 1.9099E+00, 1.7065E+00, 1.1733E+00, 6.6975E-01, 3.9963E-01, 2.0897E-01, 1.5602E-01, 1.3136E-01, 1.1671E-01, 1.1514E-01, 7.9864E-02, 4.4333E-02, 2.6743E-02, 9.3047E-03, 3.1346E-03
  37.500, 300.000,  15.000,  24.000, 0.529729, 1.0560E+03, 6.9941E+02, 5.0264E+02, 2.9731E+02, 2.0066E+02, 1.4928E+02, 1.1933E+02, 1.0057E+02, 7.3066E+01, 5.6395E+01, 4.9081E+01, 4.1912E+01, 3.7953E+01, 3.5197E+01, 3.3023E+01, 3.1172E+01, 2.6812E+01, 2.2232E+01, 1.9538E+01, 1.6530E+01, 1.4645E+01, 1.3148E+01, 1.1852E+01, 1.0637E+01, 7.6379E+00, 4.5341E+00, 2.7296E+00, 1.0547E+00, 4.7391E-01, 1.0147E+04, 5.0441E+03, 3.0807E+03, 1.3684E+03, 6.7753E+02, 3.8774E+02, 2.2965E+02, 1.5282E+02, 5.3388E+01, 2.0591E+01, 1.0324E+01, 5.0031E+00, 3.1467E+00, 2.4233E+00, 1.9561E+00, 1.7545E+00, 1.2165E+00, 6.9786E-01, 4.1727E-01, 2.1875E-01, 1.6350E-01, 1.3771E-01, 1.2231E-01, 1.2063E-01, 8.3737E-02, 4.6522E-02, 2.8082E-02, 9.7773E-03, 3.2948E-03
  37.500, 324.000,  15.000,  24.000, 0.529729, 1.0818E+03, 7.1834E+02, 5.1768E+02, 3.0820E+02, 2.0953E+02, 1.5703E+02, 1.2641E+02, 1.0719E+02, 7.8975E+01, 6.1797E+01, 5.4210E+01, 4.6698E+01, 4.2496E+01, 3.9537E+01, 3.7177E+01, 3.5147E+01, 3.0323E+01, 2.5214E+01, 2.2179E+01, 1.8772E+01, 1.6628E+01, 1.4922E+01, 1.3445E+01, 1.2064E+01, 8.6543E+00, 5.1273E+00, 3.0805E+00, 1.1861E+00, 5.3123E-01, 1.0342E+04, 5.1429E+03, 3.1421E+03, 1.3966E+03, 6.9194E+02, 3.9630E+02, 2.3499E+02, 1.5657E+02, 5.4887E+01, 2.1273E+01, 1.0760E+01, 5.2751E+00, 3.3622E+00, 2.6152E+00, 2.1350E+00, 1.9351E+00, 1.3501E+00, 7.8274E-01, 4.7195E-01, 2.4827E-01, 1.8631E-01, 1.5698E-01, 1.3915E-01, 1.3713E-01, 9.5217E-02, 5.2832E-02, 3.1811E-02, 1.1039E-02, 3.7081E-03
  37.500, 348.000,  15.000,  24.000, 0.529729, 1.1307E+03, 7.5654E+02, 5.4986E+02, 3.3391E+02, 2.3206E+02, 1.7777E+02, 1.4604E+02, 1.2608E+02, 9.6598E+01, 7.8454E+01, 7.0289E+01, 6.1959E+01, 5.7115E+01, 5.3572E+01, 5.0669E+01, 4.8103E+01, 4.1861E+01, 3.5106E+01, 3.0982E+01, 2.6250E+01, 2.3241E+01, 2.0829E+01, 1.8738E+01, 1.6782E+01, 1.1962E+01, 7.0102E+00, 4.1722E+00, 1.5842E+00, 7.0129E-01, 1.0642E+04, 5.2957E+03, 3.2375E+03, 1.4406E+03, 7.1482E+02, 4.1017E+02, 2.4382E+02, 1.6294E+02, 5.7628E+01, 2.2631E+01, 1.1734E+01, 5.9572E+00, 3.9623E+00, 3.1809E+00, 2.6565E+00, 2.4817E+00, 1.7631E+00, 1.0483E+00, 6.5145E-01, 3.4713E-01, 2.6261E-01, 2.2228E-01, 1.9716E-01, 1.9425E-01, 1.3430E-01, 7.3808E-02, 4.3747E-02, 1.4958E-02, 4.9662E-03
