  2.3157E-01,  2.6741E+00,  2.9252E+05,  1.8148E+05,  5.1389E+04,  2.0247E+04,  1.1099E+04,  6.0847E+03,  3.7232E+03,  2.2782E+03,  1.4511E+03,  6.3789E+02,  4.3748E+02,  3.0003E+02,  1.9422E+02,  1.2573E+02,  7.5140E+01,  4.4907E+01,  2.4803E+01,  1.3699E+01,  6.7489E+00,  3.3248E+00,  1.6379E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2891E-01,  2.4585E+00,  1.7032E+05,  1.1563E+05,  3.8366E+04,  1.4781E+04,  6.6124E+03,  2.9581E+03,  1.2889E+03,  5.6158E+02,  2.6222E+02,  6.5656E+01,  3.5459E+01,  1.9151E+01,  8.3577E+00,  3.6475E+00,  1.5918E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2579E-01,  2.2706E+00,  1.3861E+06,  7.5717E+05,  1.9212E+05,  5.8179E+04,  2.1027E+04,  7.5997E+03,  2.7262E+03,  9.7799E+02,  4.0180E+02,  8.8963E+01,  3.5097E+01,  1.3846E+01,  5.7806E+00,  2.4133E+00,  1.0075E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2221E-01,  2.1061E+00,  6.5265E+06,  3.3674E+06,  7.4996E+05,  2.1023E+05,  7.4175E+04,  2.6171E+04,  8.7709E+03,  2.9394E+03,  1.1614E+03,  2.5199E+02,  9.9490E+01,  3.9281E+01,  1.8695E+01,  8.8977E+00,  4.1071E+00,  1.8958E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1816E-01,  1.9632E+00,  8.4610E+06,  4.6767E+06,  1.2801E+06,  4.0832E+05,  1.5178E+05,  5.6417E+04,  1.9836E+04,  6.9740E+03,  2.8406E+03,  6.3250E+02,  2.7946E+02,  1.2347E+02,  5.8965E+01,  2.8160E+01,  1.3999E+01,  6.9592E+00,  2.6369E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1367E-01,  1.8388E+00,  1.0792E+07,  6.1942E+06,  1.9290E+06,  6.5848E+05,  2.4640E+05,  9.2202E+04,  3.5691E+04,  1.3815E+04,  6.2976E+03,  1.8147E+03,  9.6529E+02,  5.1347E+02,  2.4881E+02,  1.2057E+02,  6.5402E+01,  3.5477E+01,  1.4053E+01,  5.5667E+00,  2.2051E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0878E-01,  1.7307E+00,  1.4213E+07,  8.6207E+06,  2.9436E+06,  1.0402E+06,  3.8047E+05,  1.3916E+05,  6.2544E+04,  2.8110E+04,  1.4828E+04,  5.6836E+03,  3.3030E+03,  1.9195E+03,  1.0903E+03,  6.1932E+02,  3.6342E+02,  2.1325E+02,  7.8697E+01,  2.9041E+01,  1.0752E+01,  3.9809E+00,  1.4154E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0356E-01,  1.6371E+00,  1.5934E+07,  9.9187E+06,  3.6011E+06,  1.3167E+06,  4.8481E+05,  1.7851E+05,  9.2714E+04,  4.8153E+04,  2.8594E+04,  1.3179E+04,  7.9427E+03,  4.7869E+03,  3.0397E+03,  1.9303E+03,  1.2027E+03,  7.4939E+02,  2.7086E+02,  9.7898E+01,  3.2712E+01,  1.0931E+01,  3.6493E+00,  1.2183E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9810E-01,  1.5566E+00,  1.7591E+07,  1.1368E+07,  4.3963E+06,  1.6683E+06,  6.2128E+05,  2.3136E+05,  1.3653E+05,  8.0567E+04,  5.2367E+04,  2.6840E+04,  1.6795E+04,  1.0509E+04,  7.0333E+03,  4.7070E+03,  3.0974E+03,  2.0383E+03,  7.4701E+02,  2.7377E+02,  8.3495E+01,  2.5464E+01,  7.7595E+00,  2.3645E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9251E-01,  1.4869E+00,  1.9501E+07,  1.3449E+07,  5.6395E+06,  2.2354E+06,  8.3757E+05,  3.1383E+05,  2.0580E+05,  1.3496E+05,  9.4106E+04,  5.1731E+04,  3.3333E+04,  2.1478E+04,  1.4663E+04,  1.0011E+04,  6.8874E+03,  4.7386E+03,  1.7755E+03,  6.6527E+02,  1.9043E+02,  5.4507E+01,  1.5602E+01,  4.4661E+00,  1.2784E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8692E-01,  1.4281E+00,  2.0251E+07,  1.4441E+07,  6.6212E+06,  2.7683E+06,  1.0554E+06,  4.0238E+05,  2.7234E+05,  1.8432E+05,  1.3152E+05,  7.4434E+04,  4.6330E+04,  2.8837E+04,  1.9176E+04,  1.2752E+04,  8.7947E+03,  6.0655E+03,  2.4071E+03,  9.5528E+02,  2.7757E+02,  8.0651E+01,  2.3494E+01,  6.8438E+00,  1.9936E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8148E-01,  1.3788E+00,  2.0263E+07,  1.4675E+07,  6.9930E+06,  2.9741E+06,  1.1289E+06,  4.2852E+05,  2.7639E+05,  1.7826E+05,  1.2284E+05,  6.6586E+04,  3.9522E+04,  2.3458E+04,  1.5518E+04,  1.0266E+04,  7.0267E+03,  4.8094E+03,  2.0783E+03,  8.9807E+02,  2.6773E+02,  7.9816E+01,  2.3957E+01,  7.1906E+00,  2.0350E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7635E-01,  1.3382E+00,  1.8240E+07,  1.3626E+07,  6.8184E+06,  2.9177E+06,  1.0677E+06,  3.9074E+05,  2.3321E+05,  1.3919E+05,  9.1010E+04,  4.6696E+04,  2.6815E+04,  1.5398E+04,  1.0233E+04,  6.8001E+03,  4.6360E+03,  3.1606E+03,  1.5197E+03,  7.3068E+02,  2.1887E+02,  6.5561E+01,  2.0129E+01,  6.1799E+00,  1.8973E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7171E-01,  1.3058E+00,  1.9766E+07,  1.5302E+07,  7.7992E+06,  3.2703E+06,  1.1282E+06,  3.8919E+05,  2.1766E+05,  1.2173E+05,  7.5997E+04,  3.6906E+04,  2.0780E+04,  1.1700E+04,  7.6757E+03,  5.0355E+03,  3.3705E+03,  2.2560E+03,  1.1810E+03,  6.1824E+02,  1.9155E+02,  5.9347E+01,  1.8494E+01,  5.7628E+00,  1.7958E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6772E-01,  1.2804E+00,  1.6063E+07,  1.2598E+07,  6.8966E+06,  2.9426E+06,  9.7859E+05,  3.2544E+05,  1.7392E+05,  9.2948E+04,  5.6099E+04,  2.6063E+04,  1.4099E+04,  7.6275E+03,  5.0036E+03,  3.2823E+03,  2.1022E+03,  1.3464E+03,  7.3434E+02,  4.0051E+02,  1.3062E+02,  4.2602E+01,  1.4673E+01,  5.0540E+00,  1.7408E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6454E-01,  1.2624E+00,  1.3682E+07,  1.0718E+07,  6.2150E+06,  2.6897E+06,  8.6869E+05,  2.8056E+05,  1.4539E+05,  7.5340E+04,  4.4435E+04,  2.0023E+04,  1.0484E+04,  5.4898E+03,  3.6101E+03,  2.3740E+03,  1.4667E+03,  9.0620E+02,  5.0755E+02,  2.8427E+02,  9.7099E+01,  3.3166E+01,  1.1590E+01,  4.0501E+00,  1.4153E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6229E-01,  1.2514E+00,  1.4537E+07,  1.1403E+07,  6.8504E+06,  2.9996E+06,  9.5731E+05,  3.0552E+05,  1.5530E+05,  7.8938E+04,  4.5873E+04,  2.0248E+04,  1.0376E+04,  5.3169E+03,  3.4991E+03,  2.3028E+03,  1.3879E+03,  8.3646E+02,  4.7229E+02,  2.6667E+02,  9.3019E+01,  3.2446E+01,  1.1332E+01,  3.9576E+00,  1.3822E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6108E-01,  1.2466E+00,  1.3064E+07,  1.0251E+07,  6.2077E+06,  2.7340E+06,  8.7582E+05,  2.8056E+05,  1.4291E+05,  7.2792E+04,  4.2295E+04,  1.8581E+04,  9.5115E+03,  4.8690E+03,  3.2123E+03,  2.1193E+03,  1.2728E+03,  7.6441E+02,  4.3133E+02,  2.4338E+02,  8.7253E+01,  3.1281E+01,  1.1199E+01,  4.0096E+00,  1.4355E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6094E-01,  1.2485E+00,  1.4350E+07,  1.1260E+07,  6.8054E+06,  2.9905E+06,  9.5536E+05,  3.0521E+05,  1.5509E+05,  7.8804E+04,  4.5746E+04,  2.0121E+04,  1.0292E+04,  5.2641E+03,  3.4692E+03,  2.2863E+03,  1.3737E+03,  8.2541E+02,  4.6632E+02,  2.6344E+02,  9.3195E+01,  3.2969E+01,  1.1655E+01,  4.1202E+00,  1.4566E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6186E-01,  1.2569E+00,  1.5374E+07,  1.2057E+07,  7.1209E+06,  3.1032E+06,  9.9784E+05,  3.2086E+05,  1.6465E+05,  8.4491E+04,  4.9455E+04,  2.2044E+04,  1.1414E+04,  5.9096E+03,  3.8870E+03,  2.5566E+03,  1.5589E+03,  9.5059E+02,  5.3352E+02,  2.9944E+02,  1.0318E+02,  3.5552E+01,  1.2312E+01,  4.2639E+00,  1.4766E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6381E-01,  1.2718E+00,  1.3886E+07,  1.0886E+07,  6.1250E+06,  2.6336E+06,  8.6544E+05,  2.8439E+05,  1.4976E+05,  7.8859E+04,  4.7071E+04,  2.1548E+04,  1.1475E+04,  6.1105E+03,  4.0129E+03,  2.6354E+03,  1.6587E+03,  1.0440E+03,  5.7626E+02,  3.1810E+02,  1.0601E+02,  3.5327E+01,  1.3263E+01,  4.9790E+00,  1.8692E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6669E-01,  1.2938E+00,  2.4741E+07,  1.9405E+07,  1.0125E+07,  4.2506E+06,  1.4357E+06,  4.8496E+05,  2.6524E+05,  1.4507E+05,  8.9101E+04,  4.2388E+04,  2.3513E+04,  1.3043E+04,  8.5434E+03,  5.5962E+03,  3.6865E+03,  2.4285E+03,  1.3037E+03,  6.9985E+02,  2.2130E+02,  6.9976E+01,  2.2343E+01,  7.1340E+00,  2.2779E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7038E-01,  1.3231E+00,  2.4295E+07,  1.8539E+07,  9.4182E+06,  4.0058E+06,  1.4264E+06,  5.0795E+05,  2.9408E+05,  1.7025E+05,  1.0894E+05,  5.4473E+04,  3.0996E+04,  1.7637E+04,  1.1647E+04,  7.6915E+03,  5.1987E+03,  3.5139E+03,  1.7501E+03,  8.7162E+02,  2.6642E+02,  8.1435E+01,  2.5082E+01,  7.7250E+00,  2.3793E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7475E-01,  1.3604E+00,  2.5421E+07,  1.8710E+07,  9.2344E+06,  3.9799E+06,  1.4979E+06,  5.6374E+05,  3.5116E+05,  2.1875E+05,  1.4731E+05,  7.8067E+04,  4.5574E+04,  2.6606E+04,  1.7696E+04,  1.1770E+04,  8.0710E+03,  5.5345E+03,  2.4925E+03,  1.1225E+03,  3.3564E+02,  1.0035E+02,  3.0128E+01,  9.0449E+00,  2.7154E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7967E-01,  1.4064E+00,  2.7976E+07,  2.0121E+07,  9.4247E+06,  4.0019E+06,  1.5405E+06,  5.9300E+05,  3.9886E+05,  2.6827E+05,  1.9020E+05,  1.0623E+05,  6.4684E+04,  3.9388E+04,  2.5964E+04,  1.7115E+04,  1.1706E+04,  8.0071E+03,  3.2698E+03,  1.3352E+03,  3.9413E+02,  1.1634E+02,  3.4358E+01,  1.0147E+01,  2.8278E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8502E-01,  1.4619E+00,  2.4988E+07,  1.7401E+07,  7.5429E+06,  3.0615E+06,  1.1635E+06,  4.4218E+05,  2.9750E+05,  2.0016E+05,  1.4239E+05,  8.0557E+04,  5.1471E+04,  3.2887E+04,  2.2189E+04,  1.4970E+04,  1.0375E+04,  7.1908E+03,  2.7463E+03,  1.0489E+03,  2.9973E+02,  8.5654E+01,  2.4476E+01,  6.9942E+00,  1.9986E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9066E-01,  1.5284E+00,  2.2183E+07,  1.4604E+07,  5.8774E+06,  2.2801E+06,  8.5263E+05,  3.1884E+05,  1.9699E+05,  1.2171E+05,  8.1501E+04,  4.2932E+04,  2.7320E+04,  1.7385E+04,  1.1787E+04,  7.9917E+03,  5.3667E+03,  3.6039E+03,  1.3288E+03,  4.8995E+02,  1.4481E+02,  4.2803E+01,  1.2645E+01,  3.7354E+00,  1.1031E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9651E-01,  1.6072E+00,  1.9442E+07,  1.2244E+07,  4.5597E+06,  1.6958E+06,  6.2980E+05,  2.3391E+05,  1.2719E+05,  6.9165E+04,  4.2569E+04,  2.0658E+04,  1.2568E+04,  7.6460E+03,  4.9841E+03,  3.2489E+03,  2.0628E+03,  1.3097E+03,  4.7516E+02,  1.7239E+02,  5.5655E+01,  1.7968E+01,  5.7964E+00,  1.8699E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0246E-01,  1.7003E+00,  1.7756E+07,  1.0959E+07,  3.8603E+06,  1.3832E+06,  5.0418E+05,  1.8377E+05,  8.6594E+04,  4.0804E+04,  2.2455E+04,  9.2761E+03,  5.4799E+03,  3.2372E+03,  1.9441E+03,  1.1675E+03,  6.9904E+02,  4.1855E+02,  1.5017E+02,  5.3876E+01,  1.9374E+01,  6.9671E+00,  2.5041E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0846E-01,  1.8101E+00,  1.3245E+07,  7.7291E+06,  2.4959E+06,  8.6514E+05,  3.2191E+05,  1.1978E+05,  4.7812E+04,  1.9085E+04,  9.0231E+03,  2.8297E+03,  1.5631E+03,  8.6346E+02,  4.2839E+02,  2.1253E+02,  1.1807E+02,  6.5592E+01,  2.5913E+01,  1.0237E+01,  4.0877E+00,  1.6322E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1443E-01,  1.9400E+00,  9.3818E+06,  5.2082E+06,  1.4716E+06,  4.7889E+05,  1.7946E+05,  6.7254E+04,  2.3914E+04,  8.5032E+03,  3.5079E+03,  8.0357E+02,  3.6902E+02,  1.6946E+02,  7.9906E+01,  3.7677E+01,  1.8866E+01,  9.4469E+00,  3.7285E+00,  1.4715E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2034E-01,  2.0929E+00,  6.9706E+06,  3.6273E+06,  8.2721E+05,  2.3521E+05,  8.3388E+04,  2.9563E+04,  9.9448E+03,  3.3454E+03,  1.3235E+03,  2.8650E+02,  1.1387E+02,  4.5254E+01,  2.1569E+01,  1.0280E+01,  4.8225E+00,  2.2624E+00,  1.0614E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2613E-01,  2.2741E+00,  1.2868E+06,  7.1318E+05,  1.8232E+05,  5.5493E+04,  2.0109E+04,  7.2869E+03,  2.6267E+03,  9.4686E+02,  3.8978E+02,  8.6142E+01,  3.4065E+01,  1.3471E+01,  5.6041E+00,  2.3314E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3178E-01,  2.4900E+00,  1.6486E+05,  1.1121E+05,  3.6148E+04,  1.3919E+04,  6.3489E+03,  2.8959E+03,  1.3307E+03,  6.1151E+02,  2.9880E+02,  8.0666E+01,  4.9226E+01,  3.0040E+01,  1.4986E+01,  7.4759E+00,  3.4098E+00,  1.5553E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3727E-01,  2.7483E+00,  3.2275E+05,  1.8075E+05,  5.3177E+04,  2.2386E+04,  1.3485E+04,  8.1227E+03,  5.4895E+03,  3.7099E+03,  2.5926E+03,  1.3540E+03,  8.9769E+02,  5.9517E+02,  3.8862E+02,  2.5375E+02,  1.5831E+02,  9.8763E+01,  5.8969E+01,  3.5209E+01,  2.0316E+01,  1.1723E+01,  6.2801E+00,  3.3643E+00,  1.8023E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4255E-01,  3.0592E+00,  7.5295E+06,  4.6058E+06,  2.6261E+06,  1.7913E+06,  1.4632E+06,  1.1952E+06,  1.0274E+06,  8.8317E+05,  7.7325E+05,  6.1489E+05,  4.7390E+05,  3.4658E+05,  2.4353E+05,  1.6538E+05,  1.1125E+05,  7.4690E+04,  5.0412E+04,  3.3887E+04,  2.2186E+04,  1.4526E+04,  9.5591E+03,  6.2907E+03,  4.0611E+03,  2.6217E+03,  1.7896E+03,  1.2215E+03,  4.4961E+02,  1.3217E+02,  0.0000E+00,  0.0000E+00
  2.4762E-01,  3.4373E+00,  4.5017E+07,  3.0311E+07,  1.9251E+07,  1.4152E+07,  1.2017E+07,  1.0204E+07,  8.9924E+06,  7.9246E+06,  7.0298E+06,  5.6055E+06,  4.3380E+06,  3.2515E+06,  2.4092E+06,  1.7727E+06,  1.2702E+06,  9.0502E+05,  6.1393E+05,  4.1647E+05,  2.7443E+05,  1.8084E+05,  1.1059E+05,  6.7633E+04,  3.8021E+04,  2.1375E+04,  1.1433E+04,  6.1151E+03,  1.3850E+03,  2.7380E+02,  0.0000E+00,  0.0000E+00
  2.5246E-01,  3.9009E+00,  6.5070E+07,  4.4666E+07,  3.0791E+07,  2.3440E+07,  1.9363E+07,  1.5996E+07,  1.3754E+07,  1.1827E+07,  1.0391E+07,  8.3748E+06,  6.4724E+06,  4.8935E+06,  3.4961E+06,  2.4720E+06,  1.7417E+06,  1.2314E+06,  7.4920E+05,  4.5583E+05,  2.7773E+05,  1.6921E+05,  9.2116E+04,  5.0146E+04,  2.5979E+04,  1.3459E+04,  6.1801E+03,  2.8376E+03,  4.7297E+02,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5703E-01,  4.4751E+00,  6.9204E+07,  4.8486E+07,  3.4067E+07,  2.5995E+07,  2.1018E+07,  1.6993E+07,  1.4466E+07,  1.2314E+07,  1.0668E+07,  8.2938E+06,  5.6890E+06,  3.7583E+06,  2.4412E+06,  1.5234E+06,  9.6145E+05,  6.0678E+05,  3.7665E+05,  2.3381E+05,  1.3545E+05,  7.8472E+04,  4.1939E+04,  2.2414E+04,  1.0896E+04,  5.2970E+03,  2.1212E+03,  8.4932E+02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6131E-01,  5.1940E+00,  4.4704E+07,  2.9173E+07,  1.7928E+07,  1.2879E+07,  1.0576E+07,  8.6152E+06,  7.0227E+06,  5.7246E+06,  4.8357E+06,  3.7054E+06,  2.4184E+06,  1.5184E+06,  9.7659E+05,  6.0117E+05,  3.5756E+05,  2.1153E+05,  1.2180E+05,  6.8096E+04,  3.5828E+04,  1.8851E+04,  8.9964E+03,  4.2934E+03,  1.8342E+03,  7.8363E+02,  2.2456E+02,  6.4351E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6530E-01,  6.1050E+00,  3.4581E+07,  9.7222E+06,  4.0238E+06,  2.6929E+06,  2.3013E+06,  2.0053E+06,  1.7427E+06,  1.5145E+06,  1.3235E+06,  1.0221E+06,  6.7739E+05,  4.1307E+05,  2.5857E+05,  1.4789E+05,  7.4856E+04,  3.5395E+04,  1.7443E+04,  7.8105E+03,  3.2346E+03,  1.3396E+03,  4.9240E+02,  1.8100E+02,  6.1064E+01,  2.0602E+01,  6.8939E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6895E-01,  7.2716E+00,  2.7375E+07,  3.3513E+06,  1.2710E+06,  6.8059E+05,  4.2312E+05,  2.6723E+05,  1.9513E+05,  1.4248E+05,  1.1063E+05,  7.5439E+04,  3.7146E+04,  1.6244E+04,  7.1263E+03,  2.9285E+03,  1.0782E+03,  3.8018E+02,  1.6822E+02,  7.2529E+01,  3.0370E+01,  1.2716E+01,  6.6331E+00,  3.4599E+00,  1.9235E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7226E-01,  8.7810E+00,  3.9760E+07,  3.8537E+06,  4.5831E+05,  8.0588E+04,  1.5615E+04,  3.6330E+03,  1.5407E+03,  6.5341E+02,  3.1052E+02,  8.8064E+01,  1.6116E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7519E-01,  1.0743E+01,  6.0267E+07,  9.4738E+04,  2.6998E+02,  6.1927E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7772E-01,  1.3285E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7985E-01,  1.6501E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8153E-01,  2.0334E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8277E-01,  2.4335E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
